0.445697,-0.231414,0.368820
0.447153,0.157656,0.373009
-0.139221,-0.525428,0.362611
0.160420,0.497141,0.365775
0.430563,-0.159745,0.375171
0.090420,-0.442543,0.376457
-0.022519,-0.502200,0.369102
-0.264723,0.342837,0.379091
0.508363,-0.244890,0.358639
0.178547,-0.304587,0.388508
-0.159701,0.429956,0.375564
-0.134093,0.121479,0.402614
-0.054994,-0.337683,0.389812
-0.466878,-0.207348,0.368073
0.168502,-0.489408,0.366627
-0.089166,0.015973,0.406323
0.033324,-0.248348,0.397998
0.043009,-0.234727,0.398859
0.364382,0.170558,0.382655
0.351250,0.164090,0.384423
0.355347,-0.180028,0.383177
0.045727,0.451192,0.376144
0.543014,0.113677,0.360197
-0.407640,0.042868,0.382231
-0.233208,-0.236237,0.390977
0.107602,0.541492,0.360889
0.123621,0.521730,0.363541
0.122543,-0.436434,0.376205
0.414157,-0.314065,0.366118
0.177098,0.344506,0.384556
-0.472365,0.237467,0.365193
-0.231845,-0.290913,0.386677
0.147626,0.158622,0.400281
-0.299372,-0.229732,0.386094
0.298414,0.425096,0.366166
0.010913,0.231372,0.399343
0.530107,-0.052592,0.363934
0.064500,0.046127,0.406556
0.336518,-0.321102,0.374410
-0.262160,-0.452037,0.366128
0.109186,-0.390508,0.382516
0.324437,0.203873,0.384988
0.340790,-0.185864,0.384408
0.205085,-0.447597,0.370516
0.094801,-0.434558,0.377431
0.436276,0.070168,0.377512
0.444207,-0.072615,0.376394
0.316383,0.219881,0.384714
0.299306,-0.202511,0.387520
-0.046268,-0.468863,0.373828
0.092882,-0.009397,0.406107
0.275981,-0.445099,0.365581
0.423055,-0.251076,0.370417
0.257136,-0.465657,0.364266
0.249080,0.472914,0.363752
0.319507,0.336091,0.374556
-0.194579,-0.527815,0.359428
0.240955,0.434662,0.369697
0.065634,-0.461622,0.374420
-0.422216,-0.038831,0.380457
-0.436536,-0.038502,0.378572
-0.446514,-0.022969,0.377380
0.434462,-0.199164,0.372472
0.244329,0.322750,0.382415
-0.349108,0.264330,0.378560
-0.546118,-0.154037,0.358754
0.334942,-0.267387,0.379404
-0.063140,0.272555,0.395629
0.387237,0.224757,0.376748
-0.168197,-0.221443,0.395927
0.388943,-0.037016,0.384069
0.407588,-0.024635,0.381906
0.411410,0.039004,0.381295
-0.153599,-0.184620,0.398896
-0.538758,0.159974,0.359665
0.078029,0.321489,0.390825
-0.347910,-0.405813,0.364234
0.507985,-0.150148,0.364448
0.189059,-0.308578,0.387562
-0.029287,-0.286703,0.394951
0.160016,0.091277,0.402262
-0.243676,0.462856,0.365935
-0.072641,-0.206315,0.400343
-0.316400,-0.358104,0.373012
0.223308,0.255001,0.389901
0.405358,0.113760,0.380304
0.253657,-0.227955,0.389704
0.243760,-0.223430,0.390761
-0.234399,0.501357,0.360893
-0.106501,0.305226,0.391692
0.156258,-0.516475,0.363075
0.375221,-0.235730,0.377437
0.379749,0.257682,0.375194
-0.479908,-0.241282,0.363883
0.289173,-0.429075,0.366576
-0.327660,-0.245941,0.382225
-0.314946,0.392023,0.369147
-0.194401,-0.439884,0.372485
-0.058567,0.143228,0.403939
-0.487673,0.100663,0.370063
0.097517,0.517672,0.365094
0.297600,-0.106904,0.392127
0.260698,-0.307149,0.382738
-0.027373,-0.129523,0.404924
-0.325423,-0.191156,0.386116
-0.406198,-0.097880,0.381231
-0.348106,0.344197,0.371190
0.158640,-0.238252,0.395015
0.116027,-0.218172,0.398231
-0.240397,0.319828,0.383319
0.156731,-0.216758,0.396566
0.233651,0.368079,0.378422
-0.179862,-0.357525,0.383335
0.404494,0.107030,0.380624
0.382591,-0.097303,0.383605
-0.198217,0.041107,0.401428
0.365280,-0.253383,0.377252
-0.418097,-0.265135,0.370479
-0.432344,0.047120,0.379019
-0.079613,-0.520609,0.365338
-0.439319,-0.255303,0.368492
0.332344,-0.049356,0.390166
-0.495825,-0.099217,0.368879
-0.410321,-0.069149,0.381460
0.210182,-0.077189,0.399789
0.407371,-0.285602,0.369594
0.201749,-0.085334,0.400126
-0.396116,-0.250143,0.374376
0.404732,-0.190656,0.376826
0.155079,-0.246176,0.394611
0.232267,-0.459472,0.367043
0.127689,-0.267551,0.394138
-0.364362,0.206349,0.381075
0.100643,0.092064,0.404639
-0.119875,-0.366011,0.385110
0.435157,0.117677,0.376307
0.417204,-0.053166,0.380352
0.416887,0.056504,0.380315
-0.287997,-0.020671,0.395069
0.411427,-0.093064,0.380206
0.437325,0.316911,0.362723
0.238327,0.225185,0.391028
0.160111,0.436849,0.374418
-0.030229,0.259969,0.397120
0.146943,0.475784,0.369595
-0.174293,-0.052349,0.402606
0.145498,-0.235902,0.395793
0.109670,-0.259830,0.395408
-0.501432,-0.009078,0.369512
-0.287994,-0.395189,0.371357
-0.542425,-0.083570,0.361938
-0.177792,-0.404590,0.377960
0.369337,-0.418314,0.359829
-0.186303,-0.341329,0.384694
-0.052478,-0.426209,0.379550
0.125785,0.163142,0.400985
0.152486,-0.328246,0.387561
-0.146954,-0.307698,0.389969
-0.009495,0.538998,0.363152
-0.499476,0.004570,0.369828
0.093831,-0.483999,0.370496
0.492750,-0.048240,0.369867
0.446796,-0.052333,0.376436
0.480750,0.077300,0.371094
0.055045,-0.304670,0.392966
-0.121228,-0.336070,0.388256
-0.039893,-0.396461,0.383434
0.021436,-0.537287,0.363474
0.450112,-0.029728,0.376268
0.410214,0.370927,0.360549
0.456442,0.041300,0.375224
-0.456831,0.007546,0.376022
0.434186,0.029919,0.378408
0.371790,-0.266977,0.375433
-0.496193,0.029009,0.370209
-0.379211,-0.306591,0.371586
-0.217566,-0.120213,0.398297
-0.520893,-0.027466,0.366378
0.099718,0.068183,0.405243
-0.084407,-0.163288,0.402485
-0.267122,-0.269609,0.385820
0.535366,0.134785,0.360675
0.181223,0.120306,0.400214
0.183162,0.504723,0.363374
0.142299,-0.500615,0.366198
-0.262506,-0.441679,0.367517
0.278202,0.420314,0.368576
0.010491,-0.301256,0.393740
-0.544409,0.021243,0.362596
0.039039,0.138150,0.404352
-0.049045,0.253491,0.397389
0.278498,0.227522,0.387657
-0.341521,0.314373,0.374891
0.100511,-0.222942,0.398426
0.010378,-0.499748,0.369506
0.090534,-0.356425,0.386958
-0.143855,-0.356668,0.385193
-0.125522,-0.081766,0.404210
0.122907,-0.276968,0.393543
0.116796,-0.289124,0.392730
0.456768,0.108333,0.373656
0.426579,-0.072166,0.378784
-0.474101,0.108392,0.371807
-0.386366,0.286023,0.372545
0.084706,0.533892,0.362835
0.071136,-0.546925,0.361154
-0.440010,-0.218537,0.371067
-0.025084,-0.566306,0.358573
-0.473395,0.061285,0.373122
-0.236962,-0.497819,0.361363
-0.305208,-0.187068,0.388297
-0.451336,-0.190025,0.371329
-0.223563,-0.013445,0.400079
-0.074881,0.161162,0.402774
-0.402172,-0.267724,0.372275
0.091521,0.456248,0.374435
-0.551521,0.125480,0.359040
-0.481304,0.140041,0.369558
-0.211027,0.218856,0.393585
0.088879,-0.530797,0.363366
0.282395,-0.400444,0.370803
-0.466052,0.075379,0.373871
0.165756,0.394332,0.379552
0.185022,-0.132112,0.399576
-0.483425,0.048592,0.371878
-0.444830,0.179264,0.372759
0.188174,-0.086562,0.400932
0.043275,0.563021,0.358764
0.040468,-0.554984,0.360320
-0.267575,0.486499,0.360622
0.211224,0.205442,0.394180
-0.124741,-0.263775,0.394710
0.015704,0.554273,0.360553
-0.035333,-0.559275,0.359706
0.061239,-0.095033,0.405561
-0.252017,-0.348947,0.379532
-0.317385,-0.225980,0.384692
-0.552997,0.007793,0.361235
0.345459,-0.128091,0.386684
0.341979,-0.287624,0.376960
-0.062891,0.531778,0.363782
0.133758,0.059960,0.404164
-0.454477,-0.276105,0.364740
-0.003556,-0.180162,0.402621
-0.141111,-0.458320,0.372653
-0.054395,-0.552307,0.360633
-0.520695,-0.158393,0.362691
-0.438293,0.312359,0.363599
0.324655,0.042643,0.391031
-0.453407,0.283528,0.364175
-0.074472,-0.543723,0.361688
-0.072003,-0.370482,0.385955
-0.567149,-0.019013,0.358746
-0.472459,0.139059,0.370869
-0.440576,0.233059,0.369944
-0.428948,-0.065654,0.379164
0.152090,-0.086863,0.402776
-0.196245,-0.084462,0.400710
0.220314,-0.311616,0.385281
-0.307441,-0.282911,0.381213
0.251838,-0.032115,0.397590
0.231476,-0.035228,0.399071
0.165757,-0.524812,0.361265
-0.159179,-0.386024,0.381155
0.235206,0.056659,0.398461
0.277663,0.010530,0.395615
0.124611,-0.314700,0.390090
-0.323145,-0.449282,0.361066
-0.242172,-0.401251,0.374299
-0.160182,0.453345,0.372375
-0.498548,0.260377,0.359538
-0.192017,0.169307,0.397689
-0.008491,-0.446937,0.377171
-0.252717,-0.139269,0.395058
-0.184854,-0.290022,0.389695
0.196547,-0.373526,0.380345
-0.369570,0.428520,0.358865
0.266213,-0.012233,0.396571
0.202849,-0.475309,0.366745
0.292158,0.252082,0.384680
0.204000,-0.111700,0.399219
0.238327,-0.118003,0.396644
-0.487344,0.183514,0.366462
-0.336402,0.427484,0.362549
-0.457204,-0.115083,0.373994
-0.425411,0.162780,0.376211
-0.536096,-0.175230,0.359354
0.235190,0.132363,0.396290
-0.072583,-0.288511,0.394155
-0.472173,-0.278312,0.362046
-0.127995,-0.411866,0.379349
-0.007597,0.136000,0.404719
0.284379,0.266179,0.384255
0.282778,0.270060,0.384077
-0.220415,-0.318668,0.384896
0.240528,0.260559,0.388241
-0.199401,0.274885,0.390105
-0.144425,0.298443,0.390900
-0.327289,-0.002942,0.391482
-0.133071,-0.447705,0.374458
-0.468343,0.164435,0.370279
0.248447,-0.018809,0.397933
0.044124,-0.494751,0.369967
-0.491850,0.116336,0.368925
0.292285,0.009888,0.394324
-0.101266,-0.316643,0.390861
0.358478,-0.037792,0.387555
0.267040,-0.026646,0.396423
-0.501613,0.166256,0.365255
-0.528021,0.121329,0.363098
-0.523193,0.113769,0.364144
-0.283682,-0.395137,0.371728
-0.301458,-0.275826,0.382364
0.271608,-0.300840,0.382395
0.181551,-0.159784,0.398550
0.063812,-0.405893,0.381865
-0.214527,0.062554,0.400107
0.326254,-0.447069,0.360639
0.261124,-0.376295,0.375477
0.034518,-0.395865,0.383555
-0.204216,-0.217302,0.394205
-0.206837,-0.218118,0.393987
0.102894,0.311624,0.391077
0.230544,-0.032277,0.399163
-0.148359,-0.154167,0.400709
-0.077354,-0.471764,0.372835
-0.333149,-0.011839,0.390879
-0.256947,-0.424646,0.370223
0.298147,0.346465,0.375492
-0.188066,-0.325719,0.386198
0.011428,-0.147064,0.404226
-0.542538,-0.113712,0.361017
-0.400111,0.149651,0.380014
0.473663,-0.088865,0.371866
-0.251685,-0.376778,0.376494
-0.259941,0.494380,0.360029
-0.305320,-0.357466,0.374115
-0.141201,-0.481529,0.369308
0.208267,-0.007884,0.400784
-0.089095,-0.351364,0.387663
0.193857,0.059213,0.401181
-0.392119,0.118723,0.382238
0.335345,-0.214882,0.383240
0.238421,0.472512,0.364618
0.343999,-0.227260,0.381493
-0.157587,-0.487542,0.367690
-0.483001,-0.212232,0.365426
0.020247,-0.415819,0.381206
0.028764,-0.025122,0.407281
-0.254361,0.065333,0.397216
0.274688,-0.208062,0.389312
0.095511,0.141974,0.403020
0.192203,0.191108,0.396243
-0.255906,0.023830,0.397644
-0.058616,0.124178,0.404677
-0.230832,0.172422,0.395057
0.082537,-0.077573,0.405528
0.069077,-0.334286,0.389828
-0.127492,-0.426117,0.377546
-0.559878,0.091319,0.358769
-0.353668,-0.378398,0.366911
0.217283,0.096214,0.398825
-0.471110,-0.001336,0.374058
-0.218523,0.489929,0.363709
0.049516,-0.289854,0.394417
-0.121291,-0.394073,0.381794
0.263696,0.445887,0.366400
-0.355825,-0.312000,0.373679
-0.246975,-0.046747,0.398124
0.049567,-0.519401,0.366070
-0.261873,0.464191,0.364331
-0.522852,-0.093070,0.364873
0.296390,-0.319827,0.378433
-0.148427,-0.124338,0.401943
-0.104222,-0.438851,0.376678
-0.302557,-0.402323,0.369153
-0.305149,-0.339678,0.376015
0.387482,0.405396,0.359249
-0.084247,0.454862,0.374942
0.359645,0.065542,0.386997
-0.303962,0.254688,0.383792
0.224152,0.026769,0.399640
0.024547,-0.130392,0.404842
0.377563,0.131248,0.382980
0.052112,-0.101701,0.405537
0.152459,-0.424382,0.376521
-0.527539,0.201522,0.359185
-0.437533,0.159171,0.374790
-0.102507,-0.477862,0.371274
0.153400,0.368796,0.383137
-0.137987,0.183765,0.399575
-0.561761,0.042281,0.359447
0.324637,0.439099,0.361799
0.320739,0.049387,0.391334
0.172340,0.127130,0.400444
0.311313,-0.451994,0.361430
-0.361677,-0.020639,0.387819
-0.026681,0.304349,0.393342
-0.301599,-0.101167,0.392360
0.392808,0.319927,0.368134
0.037196,0.465498,0.374257
-0.101588,-0.173611,0.401475
-0.178770,0.255585,0.392861
-0.214634,-0.343546,0.382753
-0.167231,0.339048,0.385868
0.338174,-0.366203,0.369501
0.117185,-0.316351,0.390218
-0.467810,-0.103047,0.372883
-0.130576,0.367050,0.384494
-0.169565,-0.275946,0.391736
0.146996,0.030440,0.404026
0.080562,0.161621,0.402514
-0.173164,0.000108,0.403111
-0.495156,-0.240076,0.361682
0.125117,0.401732,0.380455
-0.285627,0.317720,0.379904
0.176606,0.305268,0.388483
0.189578,-0.195435,0.396174
-0.277832,0.323591,0.380000
-0.077605,0.453214,0.375330
-0.199269,-0.493298,0.364544
0.085605,0.222997,0.398784
0.112828,-0.169282,0.401213
0.098439,0.208071,0.399397
0.295023,-0.380054,0.372134
-0.154297,0.015157,0.403995
0.229095,0.151060,0.395942
-0.312811,0.045115,0.392557
0.076419,-0.178642,0.401791
-0.242955,0.286039,0.386245
-0.296120,-0.310926,0.379700
-0.277373,-0.297497,0.382596
0.084472,-0.182217,0.401385
-0.514696,0.000392,0.367461
0.226087,-0.277419,0.387952
-0.206086,0.437051,0.372046
0.240074,0.174886,0.393980
-0.188162,0.204633,0.395899
-0.205614,0.201731,0.395041
0.046564,-0.442859,0.377373
0.307211,-0.407196,0.367722
0.302052,0.407449,0.368079
0.057022,-0.431254,0.378741
0.106483,-0.490759,0.369087
-0.039734,0.501712,0.368911
-0.096568,0.206855,0.399665
0.512176,-0.213299,0.360254
-0.359205,0.101797,0.386572
-0.313697,0.204294,0.386402
0.205393,-0.438706,0.371714
-0.385797,0.395654,0.361149
0.044590,0.209358,0.400525
-0.077302,0.193513,0.400968
0.133846,0.230389,0.396632
-0.087009,-0.059534,0.405867
0.242298,-0.478409,0.363573
0.045712,0.063921,0.406574
-0.274315,0.087729,0.395112
-0.402332,0.329820,0.366483
-0.265609,0.306340,0.382675
-0.447471,-0.339888,0.359684
0.545492,0.090671,0.360514
0.526655,-0.080322,0.363927
-0.409148,0.306488,0.367935
0.043428,0.356244,0.387883
-0.244488,-0.150267,0.395208
-0.037887,0.475700,0.372811
-0.173600,0.459780,0.370812
-0.197372,-0.251109,0.392195
-0.448959,-0.045849,0.376803
0.219114,0.361531,0.380174
-0.035222,0.386056,0.384674
0.026747,0.212824,0.400493
-0.297780,0.227177,0.386366
0.260357,0.212691,0.390155
0.278602,0.206036,0.389107
0.277534,0.193288,0.389947
-0.268093,0.084161,0.395715
0.200927,-0.251841,0.391660
0.263535,-0.414388,0.370648
-0.086042,-0.450766,0.375598
0.206138,-0.250949,0.391414
-0.336492,0.413763,0.364321
-0.377575,0.235628,0.377592
0.542073,0.127095,0.359857
-0.241093,0.093846,0.397512
-0.028592,0.334085,0.390435
-0.042417,0.333091,0.390397
-0.248440,0.181482,0.393296
-0.026035,0.346656,0.389149
-0.419027,-0.176557,0.376348
-0.003026,-0.322528,0.391762
-0.347036,0.256982,0.379367
-0.165093,0.533439,0.360005
-0.408663,-0.310153,0.367722
0.336164,-0.025724,0.390054
-0.082292,-0.401576,0.382071
-0.035629,0.200485,0.401238
-0.279785,-0.085117,0.394751
-0.260123,-0.099502,0.395936
0.203648,0.003967,0.401088
0.313501,0.302651,0.378396
-0.311824,-0.390430,0.369737
-0.530757,-0.201340,0.358722
-0.050671,0.461953,0.374644
-0.017864,-0.438574,0.378277
0.552821,0.067362,0.359841
-0.002135,-0.428752,0.379604
-0.245040,0.036927,0.398373
-0.079464,-0.414322,0.380552
-0.540463,-0.010720,0.363314
0.005660,0.436871,0.378438
0.468854,-0.209774,0.367048
0.470190,0.232392,0.365258
-0.136409,0.518232,0.363760
0.342952,-0.316068,0.374234
-0.041499,-0.505333,0.368419
0.113609,-0.005125,0.405501
-0.231550,-0.036653,0.399349
-0.372648,-0.023370,0.386560
-0.013610,-0.172718,0.403024
0.477315,-0.261391,0.362088
-0.271172,0.412314,0.370556
0.038246,0.149829,0.403844
0.066574,0.250701,0.397234
0.272025,0.115860,0.394065
-0.026062,-0.393117,0.384008
0.263116,-0.173870,0.392276
-0.453584,-0.176935,0.371733
0.207284,0.507922,0.361435
0.097761,0.028420,0.405896
0.530330,-0.156931,0.360536
-0.339413,-0.090523,0.389021
-0.263830,0.321547,0.381334
0.019378,0.203751,0.401125
-0.066721,-0.445047,0.376812
0.049144,0.411460,0.381334
0.395020,0.279668,0.371576
0.048859,-0.167255,0.402914
0.153997,-0.017277,0.403770
-0.233347,0.012820,0.399402
-0.012365,-0.154060,0.403920
0.456316,0.141807,0.372450
-0.278889,-0.045634,0.395608
0.260188,-0.264782,0.386453
-0.245127,0.266679,0.387681
-0.247635,0.355040,0.379133
-0.102436,0.500600,0.367743
-0.090864,0.482524,0.370819
-0.308649,0.000541,0.393258
-0.139665,-0.174086,0.400081
-0.200738,0.105326,0.399824
0.137082,0.297558,0.391097
-0.256466,0.182802,0.392607
-0.029019,-0.454923,0.375966
-0.311664,0.152043,0.389454
-0.250327,-0.117202,0.396122
-0.346981,-0.184315,0.384320
0.222730,-0.147721,0.396582
-0.320262,0.224712,0.384444
-0.402986,0.106013,0.381345
0.213006,0.005063,0.400474
0.323192,0.055816,0.390979
-0.020421,0.174294,0.402856
-0.080144,0.345617,0.388399
0.004864,-0.483966,0.371912
-0.361781,0.123960,0.385531
-0.112999,-0.393080,0.382216
0.009748,-0.090065,0.406255
-0.082985,0.368329,0.385872
-0.193362,-0.118148,0.399875
-0.132609,0.541479,0.360146
-0.218341,-0.078648,0.399497
-0.287554,-0.475033,0.360721
0.454354,-0.299441,0.362110
0.461761,0.318912,0.359145
-0.155336,-0.263533,0.393452
-0.405422,0.384533,0.360120
-0.092878,0.144829,0.403087
-0.311888,-0.051806,0.392560
-0.198591,-0.198268,0.395730
-0.067129,0.324173,0.390877
0.047362,-0.211254,0.400393
-0.069294,-0.126840,0.404414
-0.102912,0.401802,0.381390
-0.174092,0.235397,0.394586
-0.549881,-0.054683,0.361306
-0.267581,-0.200745,0.390711
0.061623,0.267262,0.396050
0.089798,0.260809,0.395901
-0.347836,0.146339,0.386115
-0.098456,0.130300,0.403517
-0.383390,0.044855,0.385115
-0.079990,0.215388,0.399532
0.129266,-0.034927,0.404714
-0.122480,0.214124,0.398345
-0.098991,0.522983,0.364346
-0.163009,0.416906,0.377086
0.176182,0.050668,0.402322
-0.275138,-0.060684,0.395675
-0.291244,-0.154140,0.391226
-0.285228,0.196564,0.389471
-0.247421,0.002868,0.398387
